mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zero_crossing_rate_mean,file_name
-142.00829,96.975395,23.25415,10.455744,6.293647,4.963418,1.0708206,1.1035846,-4.8490777,0.8722023,-3.44915,-2.0109098,-5.9014354,2438.175192954676,2790.3360618213183,5499.360249601218,0.09895493462393658,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00058.wav
-94.26873,91.89087,-17.601385,45.527336,-15.701893,32.63561,-18.013712,21.570967,-15.723526,16.806913,-18.290829,13.340856,-15.457929,2581.5076039009978,2376.171880945244,5390.361939892691,0.1392005631283836,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00084.wav
-35.399956,73.69067,-20.220226,17.177567,14.948895,10.214969,7.60081,1.5895824,4.1754875,0.74550146,-0.3865785,-1.3119748,-2.0403228,2806.872615958848,2688.101798907577,5677.17987556192,0.14835555334010053,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00041.wav
-121.12452,91.73827,-14.719739,52.961185,-11.417392,31.010504,-17.489897,24.197327,-24.775946,17.118109,-15.880233,10.380571,-8.630905,2467.260780208628,2399.0100705715486,5402.8105627356435,0.11827508700696056,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00068.wav
4.082787,52.608704,-11.054907,19.704363,11.284098,7.05907,5.0627995,4.561673,0.025624098,5.1544223,3.4035952,1.1689494,0.5820397,3361.7679741880775,2933.0521726160387,6920.343484900667,0.18754758193155452,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00053.wav
-79.81995,109.9367,-17.13555,47.21409,-11.933717,33.32855,-11.712043,23.636423,-13.6773205,18.445545,-6.9493895,13.0382805,-11.589943,2025.0641305486586,2215.1627775406264,4570.99275168576,0.09080369658739366,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00071.wav
-26.406563,85.88428,-17.211609,35.311554,9.982888,10.665746,1.3990856,4.5759234,-0.12147762,2.0990708,0.32295203,5.3930078,-1.0125064,2344.5259235128556,2374.8837223701676,4728.642093571088,0.11589709565839694,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00032.wav
-103.96426,101.90469,-10.340274,43.67058,-11.510563,26.94337,-9.995867,25.0187,-14.213517,19.713219,-10.531307,12.673636,-12.690149,2187.9366584276518,2350.7821994610763,4993.8046059309745,0.10623761359242073,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00077.wav
-83.05496,91.50623,-13.687614,16.13486,10.328308,5.5332947,-9.451849,-6.618414,-3.033612,4.9335394,2.640077,1.0502369,-3.6719635,2429.0679000761247,2502.1928426870404,5035.572025449536,0.11818445475638051,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00046.wav
-130.98306,111.02361,-2.1509995,41.78348,-3.2020328,34.655052,-17.60973,19.878576,-9.146213,14.884945,-6.846543,9.2045965,-6.9707727,1877.9683471767144,2204.247169705517,4285.490456424014,0.0717101248308198,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00078.wav
-71.13559,79.458374,-20.803537,30.648138,5.5313945,3.7041204,4.7037277,7.2695193,-5.486207,2.504747,0.8459367,-0.5797619,-1.8930234,2626.8195142103973,2442.645410854308,5047.29621338457,0.14627101157675948,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00037.wav
-62.36485,153.79042,-55.13121,28.010103,-6.850295,17.46384,-22.614672,18.14102,-12.584327,4.502157,-8.390483,7.216679,-2.5232487,1542.1092953993345,1591.627568897422,2869.7864364305397,0.07702117471481051,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00005.wav
-28.048374,65.66149,-7.321227,33.75632,11.126422,14.604361,2.0925806,10.009483,-0.22511584,10.134864,-2.8547633,3.0963168,-1.6673214,2788.3693356571966,2648.3386460310135,5832.197276824111,0.13492539898700306,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00034.wav
-153.63005,109.90478,-23.091646,59.014496,-7.5204816,19.72855,-16.488035,18.078285,-22.212603,15.408715,-12.378634,12.347538,-12.310061,2008.174520929767,2106.3140915695662,4253.6236473136605,0.08922745069605569,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00095.wav
-172.66568,142.76349,-55.773094,79.31552,-1.8741938,4.7934155,0.2451239,-11.501139,-0.2671955,-9.363408,-7.680029,-11.2667055,-5.683593,1561.4111067130552,1568.9524725207466,3243.286755909223,0.07895466272718484,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00045.wav
-83.36812,103.90498,-13.954146,56.912594,-14.43371,32.197018,-14.136274,19.167463,-9.342845,13.166685,-11.730691,8.401818,-9.400615,2140.283087371019,2245.902488299257,4831.456245015226,0.09114092408642692,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00074.wav
-92.63433,101.83766,-33.491867,48.725113,12.398136,20.81383,8.697565,9.275422,2.7734897,5.233724,-9.328545,-3.4863632,-4.3603806,2046.8578301908997,2070.164481073298,4095.472012761021,0.10197110039636505,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00028.wav
-123.34534,74.88168,-17.058035,31.609985,2.5446815,17.32831,-3.8152325,9.7234535,-7.237524,11.2586565,0.38198876,3.4685218,1.663686,2669.3593345236,2440.4637806887617,5445.8670695868805,0.13342209570917182,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00027.wav
-108.94804,114.95368,-5.2112894,46.19136,-9.136667,20.517895,-17.024096,24.221981,-8.050692,13.43937,-18.37755,8.584026,-11.401218,1857.9725986494295,2182.3502320354773,4191.671972429669,0.07170823665893271,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00010.wav
-219.1163,94.37081,42.78751,16.115028,9.503607,12.890873,7.7313557,2.3898096,-1.0204222,-1.953544,-1.9855666,3.1467826,-0.88252664,2424.519698838249,2927.3422261650103,5644.713534113979,0.08653680575696056,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00059.wav
-98.38649,136.57487,-46.71402,46.476673,-17.152012,10.547506,-14.580566,16.55133,-12.312679,3.7018619,-12.647758,2.9513052,-12.505246,1676.146047720769,1653.5278079437448,3255.327363689095,0.08730529171500387,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00006.wav
-302.8243,116.21838,44.6891,25.962639,18.715103,7.5668535,7.3339343,4.0336523,-4.1819897,0.87966716,0.95483494,2.8209012,1.4063516,1711.1692946901107,2309.187256287416,3491.7013146207946,0.05584948097931168,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00063.wav
-58.981987,106.57721,-31.803864,47.910946,-17.425423,27.75524,-14.010047,22.419035,-20.549541,19.562534,-14.581268,10.176433,-10.946365,2263.203109326082,2150.226328920084,4603.001117042489,0.12290601737722351,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00026.wav
-131.42769,67.74452,32.89004,34.585876,-3.2927597,21.882212,-5.809261,10.232336,-7.0489717,2.2989485,-4.3683047,-3.317443,-6.280927,2944.617225098909,2831.3006101810506,6333.584516839473,0.11491716212296983,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00030.wav
-91.91241,129.96863,1.8372804,11.621115,3.2257633,-1.9720755,-2.2193565,-0.85540605,-4.3434763,-3.5430148,-1.5521154,-0.5419181,0.40201318,1712.2893709831192,2249.6243303381407,3618.4024819641822,0.06657807364172467,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00055.wav
-117.97405,84.0584,-50.26788,46.049637,-17.698416,20.855793,-21.641119,16.67161,-12.952743,12.837912,-13.080166,11.31062,-12.596916,2590.781523555563,2078.721989569411,4889.452671838747,0.16172267739752513,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00088.wav
-256.37222,103.12504,-8.427773,48.58596,-4.1882463,17.339882,-6.681784,17.037977,-4.6122556,5.318705,-10.017794,8.225862,-6.207776,1937.0023676443107,2008.2836647392955,3985.824209686775,0.0835791733130317,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00014.wav
-89.01616,86.21833,-24.412222,47.093178,-33.65718,29.464834,-19.750496,21.635778,-16.746689,6.538771,-13.391208,7.4855866,-12.85139,2495.6841558449564,2249.689678791998,5213.03359737529,0.12063605713457076,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00090.wav
-144.9571,118.46496,20.525068,28.564392,2.353556,10.06956,11.9176,4.8517795,-0.08492733,3.2985027,3.414399,3.6505976,5.3643227,1721.1466519043972,2312.3177475220837,3811.3186652588456,0.05330347000676721,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00050.wav
-52.480682,99.70796,-47.386406,47.017593,-21.017344,22.883759,-18.278618,13.886501,-23.446274,13.512141,-18.663303,5.705186,-12.890456,2320.3950808692307,2044.918363965428,4466.440973481003,0.14343044578982986,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00024.wav
-74.18399,76.735054,-3.8043847,28.03363,8.136066,6.0160174,4.299718,0.50605327,2.8456137,-0.9449359,-2.35504,-0.28597203,-1.4562421,2794.8199158537072,2732.106675435166,5878.15643806192,0.13765528325599383,../input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00042.wav
-436.85822,154.08043,-19.861963,20.18266,3.1738954,0.45094606,-6.5277185,-4.608915,-10.058647,-6.1566315,-4.5333605,-2.7670465,-5.211671,1174.3248424594703,1518.1262097790514,2083.7912150159514,0.06634016398395205,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00047.wav
-278.16513,147.88019,-31.550192,20.351751,-9.574066,-6.2306337,-13.595258,-0.6612343,-7.273572,1.014918,-11.761826,-0.9655799,-2.2157323,1371.394885364054,1441.335577749759,2570.2867264537413,0.07953924074342614,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00021.wav
-374.00146,172.43169,6.4013906,20.147358,5.8632383,1.5984085,-6.7120857,-1.1907268,-0.28920582,0.33138135,-6.5567055,-7.3027678,-7.334053,822.6139611536199,1136.385886870506,1434.531000761311,0.03944315545243619,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00031.wav
-422.54468,89.863014,-18.73295,37.771908,6.0063467,4.157854,-1.9991796,12.114278,4.1649365,13.789986,2.8316236,5.8929048,6.113412,1800.875812013147,1781.0770578305198,3426.8602269431553,0.12435424521461717,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00095.wav
-362.7318,143.90761,-19.005598,30.651041,1.0206413,0.27225074,-7.991961,-3.8471584,-8.934133,3.276335,-4.429236,3.6627498,4.925432,1180.5324896152028,1332.2503128094195,2154.8524506960557,0.06596252960653519,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00012.wav
-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.601679,-10.550474,0.15556973,-11.136406,3.576607,-10.338357,-1.0807843,-4.5974255,901.7378802312896,1171.8336152642564,1456.4555652733468,0.053432620963843776,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00027.wav
-98.35358,98.3555,-20.49053,18.820034,-2.095781,2.665037,-7.3115172,-3.5901136,-7.989525,-1.9183743,-4.731997,0.623776,-2.5930848,2224.8938399288413,2274.325029414401,4467.456319236165,0.10944642813951239,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00049.wav
-299.62308,157.25868,-37.329967,15.76609,-5.7509174,-4.452048,-6.8125167,-10.72881,-9.877373,-8.156403,-5.426561,-7.837365,-2.7309942,1304.1427959179266,1456.7850189139303,2350.2750122353536,0.07056627030162413,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00088.wav
-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.941817,-15.889656,14.636189,-7.799102,-1.2097644,2.8209624,17.278034,-4.0977507,1702.24789858299,1602.739219435898,2820.988903306935,0.11507495897545662,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00054.wav
-269.7108,136.43422,-25.016579,26.403866,0.6810673,-5.372084,-1.1092931,-1.498667,-0.17736845,-3.8057554,-9.296668,-3.1443982,1.6502777,1397.3892884939066,1574.4155381124056,2616.092662412993,0.075862970079273,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00071.wav
-349.94827,161.8574,-3.3694623,14.163237,5.7316136,3.507077,2.9739194,-7.0916595,-7.915771,-0.36118284,2.8649025,-2.4754703,-6.782114,1137.8827996451196,1480.5104233029067,1821.3126268851508,0.08184394334880124,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00058.wav
-321.24756,136.29433,-28.28276,31.008644,0.5742582,0.23691237,0.6586138,-1.3397088,-0.05861173,-0.4239127,-6.176197,-0.14452073,-0.4549773,1349.5622465655813,1523.3561881481853,2443.7437690327724,0.07925337151972157,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00069.wav
-449.5024,124.97929,-19.903538,27.45521,-5.7697797,2.218913,-6.560758,10.581615,3.342011,14.380342,1.979647,5.249033,4.4270515,1371.4447396060193,1562.1162072434615,2619.5566270301624,0.07571871374709976,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00015.wav
-297.12802,130.24132,-30.590057,27.473572,-7.0638957,1.9754051,-11.136684,4.744581,-8.7696905,5.404951,-5.3879395,4.4562883,1.7435383,1559.3040287466674,1579.0709121044329,2923.1947755039155,0.09219376873066512,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00029.wav
-221.30133,173.31781,-37.445778,24.355968,-8.682666,3.3846245,-12.844792,1.0788687,-15.323445,0.4238257,-9.6230135,2.288309,-4.490512,1184.2726167313847,1304.9373982761563,2139.4394735172564,0.0682921560808198,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00025.wav
-274.3259,148.35321,-20.328934,21.799068,7.9280887,3.7767048,-2.2288494,-6.0878696,-5.6230116,-6.6903195,-5.9035316,-4.5922475,-1.5412744,1322.7344268727697,1591.4631454881153,2474.902796911253,0.0761046560808198,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00061.wav
-81.11545,129.04564,-42.44421,33.13707,5.685447,-6.503762,-2.2667925,7.401878,-18.70608,2.4765916,3.7434185,1.8843732,-10.075478,1681.2723869009876,1708.7129581679008,3078.3259073893228,0.09672226140528549,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00056.wav
-552.1586,173.31636,26.347733,14.1246195,7.2601404,-7.080264,-5.8543334,-10.337285,-11.018615,-9.1995945,-8.825932,-4.930786,-3.6539578,715.8536806386742,1031.2457016633948,1038.6731211934455,0.041281857236078884,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00078.wav
-286.7648,135.92358,-24.43564,36.658123,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.1324863,1.5559708,-4.3460455,1358.9954445281357,1516.3581505962543,2668.2852831351506,0.07312700901488786,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00007.wav
-301.9321,57.551674,-59.138557,33.53785,-20.924202,17.733927,-0.6399965,49.0187,19.130726,27.11223,-17.640003,-0.28261402,-3.750939,2423.3323353649416,1884.6631904527792,4296.615112021462,0.16665269419470224,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00089.wav
-429.1393,175.105,31.898457,4.288325,1.0443159,-5.7782183,-9.484334,-11.283601,-10.578689,-8.663466,-6.3293447,-1.6777812,0.8228055,795.5192461669669,1296.7071458507896,1008.455026011456,0.04502194811001547,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00066.wav
-300.90747,161.1279,-24.245857,27.956917,-2.8630512,2.3890126,-11.268324,0.2230978,-6.8389344,6.093652,-8.139803,-1.8150443,-4.120982,1218.1514494719816,1353.457472932411,2294.676714762181,0.0697996725154679,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00020.wav
-343.14352,140.10466,-20.91952,32.316124,-3.6832788,2.940859,-10.663066,0.31063065,-5.795961,7.683308,-3.6783311,2.5477433,-3.4992898,1388.1392656380106,1456.4228258887367,2598.6645904328598,0.08087606643948182,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00013.wav
-311.5614,148.68465,-33.492855,10.352457,-12.897486,1.2300144,-12.900196,0.80692005,-9.733505,2.0582037,-5.113307,6.7274017,4.6117973,1358.6023759424481,1417.3935040359547,2417.539209777407,0.08107885610015468,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00017.wav
-246.15865,149.42867,-41.988865,11.606256,-10.289648,-4.0193577,-7.1368546,-10.135562,-9.420322,-7.171843,-3.1583679,-5.640657,-2.586296,1525.7917091607942,1588.2178499718073,2733.1846586789443,0.09158955372679814,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00085.wav
-419.33255,127.41256,-3.780655,23.201252,-4.313285,4.0386424,-8.204688,-7.614801,-7.0662546,-2.9135451,-7.399464,-5.427491,-9.091689,1282.3275301478,1503.4940090040182,2441.9035378299013,0.059409440255220415,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00036.wav
-228.95596,153.91904,-30.704666,20.802929,-6.099663,1.1756067,-10.78928,-3.8661342,-11.594046,0.86720824,-8.299901,-0.7155663,-3.0778165,1314.399292126819,1371.4197451106804,2398.803824227813,0.08109509437838361,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00028.wav
-207.42522,117.61352,-41.420906,13.249367,-1.6709114,15.538312,-10.338403,-1.872403,-12.771744,6.9996595,-0.7737135,2.0700433,-8.253666,1623.7580253062436,1551.132227424729,2732.0272281938805,0.10824964955529776,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00093.wav
-374.65198,153.82292,-21.559772,20.833046,7.0026727,-3.9453752,-2.5165148,-2.805235,-4.2927785,-4.5061345,-5.7571154,-4.25979,-3.845601,1214.3502552431958,1540.1999467691455,2164.7530611042635,0.06057444230955143,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00081.wav
-437.6044,170.93153,7.4195814,-3.083473,0.7893821,-11.128749,-12.522781,-6.907836,-5.858702,-8.461237,-8.481487,-8.339388,-7.378574,790.5070052979643,900.4092980707219,1159.412272513051,0.05208824258023975,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00079.wav
-85.30834,118.44306,-31.477152,20.282328,-4.4176335,6.9121923,-10.952412,-1.622339,-7.3614726,-3.0186846,-4.444012,-1.417289,-4.253397,1878.4940039517187,1964.8146727469318,3633.3658098897913,0.11157585315158546,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00046.wav
-305.44928,135.9327,-11.758563,18.213852,10.375582,3.0047128,-5.5933824,0.1413443,-1.354128,-1.8684577,-3.2081378,-6.7502136,-2.6937735,1474.7414794976396,1813.3070119082047,2809.8082221577724,0.07402917754253674,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00062.wav
-498.6033,177.51414,11.2123165,27.632612,-2.8363297,5.0898414,-6.6001606,-1.0522397,-4.139637,-3.0476696,-9.911628,-8.576438,-9.193569,792.9088884169765,1205.3041487217174,1207.4498010622099,0.036572756549690645,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00032.wav
-160.66153,164.26509,-48.74267,1.6567883,-7.6118655,-2.6635227,-11.042241,-7.000248,-8.0976515,1.2511178,-5.369692,-4.139391,-5.4268584,1326.2905913173308,1326.6915009806619,2171.396349985665,0.09386497754204894,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00042.wav
-121.83351,149.66736,-42.832016,24.485321,-5.406042,10.664613,-2.8184383,0.7835228,-6.3980646,4.474059,-1.2259257,1.2524996,-1.1988703,1462.3835644748758,1556.0280335329028,2740.2111359458554,0.08767017105137509,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00053.wav
-319.72226,166.00253,-11.938701,27.27777,7.8312716,1.7412491,-7.853774,-2.4011252,-2.9048698,-2.5207543,-11.3745775,-4.616379,-4.492808,1016.2036312413031,1151.987370851215,1823.9772150522042,0.06112352269431554,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00035.wav
-321.1392,134.57178,-18.240042,22.185543,0.42837247,-3.8020205,0.48775455,-1.1469616,-1.9024942,-0.10495517,-2.7560537,0.58383274,2.4930167,1355.7633127675824,1615.6700685934472,2522.165929524362,0.07083778941898686,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00070.wav
-378.6962,126.49836,-18.83014,42.88959,-14.325575,25.359526,-14.636545,18.717955,-10.184203,21.119013,4.4280825,18.228247,-10.292283,1525.0760420116658,1868.967417911651,3325.672491299304,0.08068536107888631,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00099.wav
-326.89743,127.400604,-30.596176,37.471397,-5.2961755,20.813564,-1.7786855,-4.6154566,-4.0401983,5.2422748,-0.6424489,2.794567,7.2292066,1526.6289318249853,1499.4620500848152,2916.150270537268,0.10894638498163187,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00003.wav
-498.64725,145.66858,46.470146,15.258628,3.0686219,-0.83228445,-5.2227077,-6.210678,-3.811383,0.089115955,2.7176886,2.216922,0.24056222,1118.4502461216537,1945.0150637143668,1875.6785523310614,0.0422878752175174,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00064.wav
-429.07135,120.76844,-1.7005676,17.942797,7.7381415,-2.054263,-3.9395752,-2.5293138,-0.5850701,-0.80839604,-9.05951,-3.6882565,-0.9795186,1128.3811387274027,1375.9677083090742,2165.7939158570184,0.054395966260634185,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00033.wav
-482.57535,154.85045,-5.0330453,29.729904,-1.8655614,8.21654,-4.778444,9.63252,-3.3466733,4.530603,-10.102243,-0.6701807,-2.4489703,1054.7328868522366,1455.7671648912924,1947.5391644612819,0.04765745843000773,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00016.wav
-406.84668,163.08134,-2.3728123,32.416626,7.946261,9.632712,-5.45672,9.490358,-3.0608041,10.187205,-10.352409,-5.4048333,-8.054706,983.9717194937225,1404.4080407237955,1853.1294749673723,0.04421683161736272,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00023.wav
-385.87155,128.65533,-26.71042,39.469887,-2.1612146,16.753073,-5.728032,14.715786,-3.088072,12.3004465,-5.8861976,2.7979028,3.690245,1423.5649269846951,1696.698162070151,2926.2090908678942,0.07011877356438515,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00094.wav
-264.33557,138.1797,-30.096487,37.83662,-7.1731243,6.7740803,-11.809729,4.7056303,-9.825993,5.859127,-9.563163,2.6768575,-4.788712,1431.080146867151,1558.0173769522353,2836.06274244127,0.07521004024071926,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00005.wav
-299.6929,103.63919,-27.674162,51.015617,12.293651,16.498365,-10.951071,-0.887635,3.8555367,12.946044,-12.410851,2.4781237,5.1832843,1807.9280823768647,1439.0486310930316,3073.2943576892403,0.13096813370069604,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00092.wav
-230.27237,119.15338,-1.0512242,28.384487,10.00878,16.125822,4.793946,6.192378,0.95159554,5.915187,-1.1755239,3.5739172,-2.0996544,1527.645526264714,2079.667989385167,3220.8305240784634,0.06010507872968266,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00051.wav
-413.4534,143.48242,31.305882,14.029361,1.5161096,-2.295294,-6.4711924,-8.109996,-5.934282,-4.475447,-2.8047547,-0.8226045,-1.2224383,1117.675441354472,1701.5200384639597,1992.7705485970127,0.04635726326856149,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00067.wav
-315.7878,149.6681,-30.549932,23.21352,-8.686289,-10.101967,-15.724108,-4.0400276,-7.6393766,0.046327997,-11.144776,-7.673778,-5.8676133,1243.669162100947,1359.0781704941019,2352.889639374275,0.06370465366395979,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00030.wav
-309.26334,138.65692,-29.71562,33.617283,-0.36965987,5.228341,-6.3285327,3.2850165,-6.703107,-0.68848854,-13.24687,-8.538453,-9.6672,1369.5923998136097,1465.8273109928407,2655.1038985462587,0.07354051865815932,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00034.wav
-268.21857,135.68166,-34.056377,25.616007,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.4931846,-3.9764395,8.258308,-1.3336006,1505.3574604811183,1559.2288945546175,2717.238763866734,0.0982227015661253,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00000.wav
-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543603,-19.016834,4.2267823,-11.8357525,8.917746,-1.4451485,1490.2748102133896,1600.005082119793,2785.4189135912125,0.09004578439191802,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00002.wav
-287.6037,101.75817,-35.34541,41.28016,-12.727132,17.276148,-13.967989,16.304947,-5.592962,13.65411,-8.788416,-0.05309506,-13.757536,1952.6079332127847,1865.9960468933257,3779.909832239704,0.12342262120552977,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00098.wav
-278.80756,160.00061,-28.392517,23.027172,-2.7092493,3.0009243,-11.297818,-0.5161021,-11.366227,3.1746962,-5.085273,4.348031,-4.0713315,1211.4313268289068,1367.4757152666234,2237.3880691705335,0.06844094402552205,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00022.wav
-475.8085,141.50447,-8.465948,34.003716,0.51044405,6.037262,0.0038526258,9.544265,2.1649945,7.102437,-8.052562,-0.11562485,0.7636798,1185.144479134992,1525.2572656860052,2290.6215446454466,0.057628894165699926,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00019.wav
-324.6393,147.81375,-31.926256,27.40502,-4.5023103,-4.168801,-12.59746,-5.1306887,-7.7447653,0.84441334,-8.192252,-0.82764465,0.9923773,1279.5154519537957,1370.6056325249435,2389.161345798289,0.06845076251933488,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00014.wav
-360.83868,138.97086,-12.927215,33.778614,7.5961585,-1.7088124,1.0270189,4.0721283,3.9389958,0.94157815,0.51664793,4.6864805,3.336596,1285.3702594238277,1660.3917435830515,2477.151043177204,0.06374241710170148,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00072.wav
-358.75812,129.07834,-30.378685,19.878695,-10.365978,-0.649601,-10.599927,1.5427625,-3.966615,1.871792,-8.833108,-7.1691914,-8.212051,1396.7128037657276,1525.5363770465235,2652.764057062065,0.07262022368039443,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00040.wav
-368.99612,171.87369,-27.293062,6.0049872,-0.16409573,-10.674201,-11.924829,-10.194441,-11.368568,-10.507292,-8.375313,-9.789171,-5.0586824,1002.6849591662105,1152.7266763123716,1734.1472864704176,0.057944596505220415,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00084.wav
-203.65866,111.14665,-51.54852,39.4677,-10.575404,11.908858,-13.166576,15.140764,-7.2812214,13.376247,-7.3036685,3.847437,-3.7815683,1933.7503480662401,1740.4389584430214,3574.5866602921983,0.11757193179621037,../input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00096.wav
